"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Syne1",9.31150509299236e-38,0.174309415160472,0.914,0.911,1.9324166519487e-33
"Rab14",1.01506912987094e-37,-0.211418379466193,0.356,0.452,2.10657296522117e-33
"Gabrg3",1.06314890800433e-37,0.208662161170669,0.925,0.937,2.20635292878139e-33
"Eeig2",1.1447266365941e-37,0.607250652807273,0.33,0.28,2.37565118892373e-33
"Xpo7",1.35617447505387e-37,-0.213329311234932,0.398,0.497,2.81446888807929e-33
"Gabra1",1.58373088542529e-37,-0.210986966215537,0.228,0.308,3.2867167065231e-33
"Glt8d1",1.63467304809985e-37,-0.223055329816808,0.295,0.384,3.39243697672162e-33
"Atp5pd",1.99638618910749e-37,-0.164998876317248,0.184,0.259,4.14310025825478e-33
"Macf1",2.30119936145162e-37,-0.155970507413029,0.826,0.878,4.77567903482056e-33
"Kdm2a",2.91395741320413e-37,-0.200870481886683,0.414,0.511,6.04733581962253e-33
"Dlgap3",3.58708547449227e-37,0.371633283889933,0.505,0.464,7.44427848521382e-33
"Zwint",3.96816065375525e-37,-0.17045813481083,0.464,0.568,8.23512380473828e-33
"Rps8",4.09546986372074e-37,-0.167995658186506,0.182,0.256,8.49932860817966e-33
"Tmem130",4.16413432288098e-37,-0.186496631948091,0.576,0.666,8.6418279602749e-33
"Tm9sf2",4.21786313686276e-37,-0.258291660654933,0.183,0.254,8.75333136793129e-33
"Garre1",4.57487035566191e-37,-0.228143583924208,0.234,0.316,9.49422844910517e-33
"Slc2a13",5.17938274702845e-37,0.317661847178203,0.652,0.64,1.07487730149081e-32
"Ube2d1",5.3449432703971e-37,-0.233597297172671,0.184,0.256,1.10923607690551e-32
"Gpbp1",5.7717799689332e-37,-0.213051379418886,0.359,0.452,1.19781749695271e-32
"Ano3",7.16320987705699e-37,0.222972860448789,0.709,0.658,1.48658094578564e-32
"Lgr4",7.78342828878215e-37,-0.22708337822257,0.202,0.276,1.61529487277096e-32
"Ncdn",8.6255745765742e-37,-0.237525366652187,0.194,0.267,1.79006549187644e-32
"Herc4",8.89956515721509e-37,-0.189118341768686,0.347,0.443,1.84692675707685e-32
"Plxna4",8.96251110174384e-37,0.262724573891168,0.705,0.69,1.8599899289449e-32
"Pigw",1.04795208525787e-36,0.59177360079215,0.337,0.288,2.17481496253565e-32
"Stradb",1.35260460626681e-36,-0.229115137127227,0.18,0.252,2.80706033938551e-32
"Tafa2",1.38465614517836e-36,0.314568905758934,0.599,0.559,2.87357689808864e-32
"Serinc1",1.43877391763251e-36,-0.190734639982228,0.31,0.405,2.98588751126274e-32
"Tafa5",1.49726244027988e-36,-0.228240924980136,0.337,0.426,3.10726874231283e-32
"Usp13",1.54237948441223e-36,-0.256324075908706,0.2,0.274,3.20090014400071e-32
"Hbs1l",1.87277983617088e-36,-0.249926079799665,0.28,0.364,3.88657999400543e-32
"Klhl29",1.89379357170217e-36,0.202805530888046,0.76,0.749,3.93018979935352e-32
"Dpysl2",2.65060818394823e-36,-0.195925705619185,0.513,0.609,5.50080716414776e-32
"Faim2",2.8519748984293e-36,-0.167363527503244,0.301,0.394,5.91870350671032e-32
"Grm5",2.9607594375924e-36,0.104771190057553,0.969,0.974,6.1444640608355e-32
"Tmbim6",3.20650675839104e-36,-0.21712265419511,0.198,0.273,6.65446347568893e-32
"Dnaja2",3.2637680381734e-36,-0.204671059623145,0.335,0.427,6.77329780962125e-32
"Hiat1-ps1",3.3093145933378e-36,-0.226268207168812,0.243,0.325,6.86782057555394e-32
"Myef2",3.33421432068324e-36,-0.187937257192278,0.564,0.662,6.91949497971393e-32
"Zfc3h1",3.4620939203858e-36,-0.188703933831104,0.438,0.534,7.18488351297665e-32
"Stam",3.86957688206322e-36,-0.242707736964624,0.207,0.281,8.03053290334579e-32
"Srrm2",4.22819983403555e-36,-0.159963051781614,0.729,0.8,8.77478311557398e-32
"Ilkap",4.26931938499632e-36,-0.208288616500328,0.232,0.312,8.86011851968286e-32
"Inpp5b",4.73671620380616e-36,-0.220267237364949,0.188,0.261,9.83010713775891e-32
"Sptbn4",6.26834773190177e-36,0.327391515176833,0.596,0.57,1.30087020480157e-31
"Sp3",6.83855902228144e-36,-0.193341602968653,0.309,0.399,1.41920615389407e-31
"Skp1",8.61089029085819e-36,-0.235123764680351,0.196,0.27,1.7870180620618e-31
"Lrch1",8.63117102544671e-36,-0.309436725747188,0.223,0.297,1.79122692291096e-31
"AABR07019403.1",8.86903498135191e-36,-0.238702930981915,0.27,0.351,1.84059082967996e-31
"Rplp0",9.3742488752488e-36,-0.21519416460158,0.199,0.274,1.94543786908038e-31
"Gls",1.08638438697388e-35,-0.151605428911089,0.782,0.851,2.25457351828689e-31
"Rnf157",1.32290507028013e-35,-0.205629305575684,0.222,0.301,2.74542489235235e-31
"Map1b",1.39325887084611e-35,-0.181905520314951,0.676,0.759,2.89143013466693e-31
"Glrb",1.49194151305248e-35,-0.238449937447981,0.281,0.365,3.09622622203781e-31
"Rap1gap",1.6539274157394e-35,0.320914736209308,0.634,0.611,3.43239556588397e-31
"Srsf1",1.6819944571986e-35,-0.187169226065639,0.361,0.456,3.49064309702425e-31
"ENSRNOG00000065457",1.75978574614849e-35,-0.237001601269171,0.354,0.444,3.65208335898197e-31
"Usp15",1.99208065888644e-35,-0.181566921859298,0.4,0.498,4.13416499138703e-31
"Ythdf3",2.1450973293284e-35,-0.240263969876954,0.365,0.454,4.45172048755522e-31
"Ppp4r3a",3.20417125739272e-35,-0.192707842498848,0.348,0.443,6.64961661046712e-31
"Serbp1",3.47006478697243e-35,-0.207530564780418,0.3,0.388,7.20142545240388e-31
"Zdhhc20",4.73852895196299e-35,-0.21351466190973,0.392,0.484,9.8338691340088e-31
"Atp5pf",5.34210234235567e-35,-0.179961042362201,0.227,0.307,1.10864649910907e-30
"Psmd11",5.60655867287044e-35,-0.187254826186012,0.25,0.332,1.1635291213808e-30
"Mrtfb",5.63951721169808e-35,0.183189119407819,0.839,0.848,1.1703690069437e-30
"Eif1",5.9798857617878e-35,-0.158291035502745,0.414,0.515,1.24100569214382e-30
"Ube2h",7.29767357978979e-35,-0.194781087625615,0.403,0.5,1.51448619801378e-30
"Rgs9",7.33738888839837e-35,0.216438221516255,0.652,0.588,1.52272831600931e-30
"Capn7",7.6241096916318e-35,-0.226783490193505,0.243,0.322,1.58223148430435e-30
"Arl15",8.7260861482825e-35,0.164888688291962,0.834,0.814,1.81092465835307e-30
"Tbc1d12",8.92604836986517e-35,-0.231673788115193,0.261,0.341,1.85242281819812e-30
"Eif4e",9.38047001981067e-35,-0.227841029646044,0.189,0.26,1.94672894321131e-30
"Ide",1.00780162276466e-34,-0.211711197469782,0.226,0.304,2.09149070772351e-30
"Phtf2",1.14352026665227e-34,-0.25409536402552,0.229,0.306,2.37314760938345e-30
"Nup153",1.33681595553129e-34,-0.242984276558789,0.25,0.327,2.77429415251408e-30
"Cdk17",1.49746002221842e-34,0.242998560936136,0.718,0.705,3.10767878410988e-30
"Nos1ap",1.79148345907003e-34,0.348691151731375,0.526,0.489,3.71786562260802e-30
"Gpr162",1.88431772128589e-34,-0.152575632000875,0.22,0.296,3.9105245669846e-30
"Ntng1",2.05837709406987e-34,-0.302286797848452,0.19,0.257,4.2717499833232e-30
"Clk4",2.6147579070465e-34,-0.193431842240795,0.367,0.461,5.4264070844936e-30
"Cog5",2.64361929811392e-34,0.406496186062316,0.499,0.469,5.48630312937582e-30
"Jak1",2.67430052125968e-34,-0.238364700540104,0.211,0.285,5.54997587177021e-30
"Tln2",3.35418528828935e-34,0.220568426718704,0.754,0.74,6.96094072878688e-30
"Prpf40a",3.37517776409519e-34,-0.182113666163771,0.362,0.457,7.00450641382675e-30
"Lclat1",3.44894529146334e-34,-0.237789391532799,0.206,0.278,7.15759616337388e-30
"Cntnap4",3.50228201504475e-34,-0.1459273974938,0.194,0.264,7.26828586582236e-30
"Vwa8",3.57322113970139e-34,-0.202304583920052,0.373,0.466,7.41550583122229e-30
"Atp5po",3.95709510757536e-34,-0.16275981616743,0.212,0.288,8.21215947675115e-30
"Disp1",4.29735573347158e-34,-0.351513052152379,0.191,0.259,8.91830235367358e-30
"Vmp1",5.05462937556477e-34,-0.21423478556047,0.303,0.387,1.04898723431096e-29
"Map4k5",5.75836099306437e-34,-0.184390508592225,0.466,0.563,1.19503265689065e-29
"Eif3e",5.86901843364317e-34,-0.204017008403366,0.186,0.257,1.21799739553397e-29
"Zfp385b",6.57656519871086e-34,0.204193769893575,0.789,0.765,1.36483457568847e-29
"Hm13",7.57427272011658e-34,-0.194732692998304,0.267,0.35,1.57188881760579e-29
"Nck1",8.93972697434587e-34,-0.169366692805044,0.205,0.279,1.855261538986e-29
"Nfatc3",9.30621585553276e-34,-0.231628632400921,0.195,0.266,1.93131897649871e-29
"Zscan26",9.35016382668712e-34,-0.215046234152723,0.206,0.279,1.94043949895238e-29
"Taf15",1.0306974129677e-33,-0.19925571599671,0.383,0.473,2.13900634113188e-29
"Rimbp2",1.08010980790869e-33,-0.195361333704557,0.328,0.417,2.2415518843529e-29
"Sort1",1.21459093674693e-33,-0.217013804681822,0.394,0.484,2.52064057103091e-29
"Nucb1",1.26650338801745e-33,-0.221662147270397,0.183,0.253,2.6283744811526e-29
"Secisbp2l",1.28093119288491e-33,-0.203258171673859,0.347,0.436,2.65831650459405e-29
"Ints8",1.37948795944961e-33,-0.208708324552757,0.254,0.333,2.86285136224577e-29
"Anapc1",1.39835739709143e-33,-0.196984957772022,0.31,0.398,2.90201110618385e-29
"Prpf40b",1.43647840607498e-33,-0.189880618601404,0.261,0.342,2.98112363612741e-29
"Abcd3",1.64637412328961e-33,-0.189632578579741,0.305,0.392,3.41672021806292e-29
"Med12l",1.86676666339688e-33,0.283091918622054,0.671,0.663,3.87410085654755e-29
"Plxnc1",2.0797790341338e-33,-0.209228134562292,0.203,0.275,4.31616542953787e-29
"Oxsr1",2.1588892615868e-33,-0.211851549754308,0.322,0.408,4.48034288457108e-29
"Npat",2.19506337753646e-33,-0.225169027978901,0.33,0.416,4.5554150274014e-29
"Syt14",2.65528496724809e-33,-0.179247870404428,0.625,0.707,5.51051289252997e-29
"ENSRNOG00000063994",2.83340219075987e-33,0.305270745677649,0.627,0.613,5.88015956648396e-29
"Nek1",2.87009011633751e-33,-0.21637440882403,0.303,0.387,5.95629801843523e-29
"Caprin1",3.10837102501487e-33,-0.206745787067793,0.352,0.442,6.45080238821336e-29
"Prkg1",3.25825633615763e-33,-0.11236528896833,0.693,0.789,6.76185937442792e-29
"Tm9sf3",3.3214531327127e-33,-0.215359549359717,0.233,0.309,6.89301168631868e-29
"Usp34",3.40049097261455e-33,-0.134538944992417,0.829,0.885,7.05703891546697e-29
"Lpgat1",3.55729588079767e-33,-0.205534325550926,0.299,0.386,7.38245614141941e-29
"Ddx6",3.7873767164249e-33,-0.191528402787859,0.328,0.415,7.85994289959659e-29
"Emc10",4.01767584197076e-33,-0.176490026581053,0.193,0.265,8.33788267484192e-29
"Sf3b3",4.03320679156771e-33,-0.185565093023715,0.211,0.285,8.37011405454046e-29
"Ngly1",4.5715742200463e-33,-0.224130741836015,0.187,0.256,9.4873879788621e-29
"Arhgef9",4.79954867139742e-33,0.261618396777493,0.66,0.648,9.96050335775108e-29
"Sntg2",5.41313661874193e-33,-0.228922568718538,0.275,0.356,1.12338824248751e-28
"Fmn1",5.81062174448304e-33,-0.273763789327759,0.235,0.308,1.20587833063257e-28
"Rims1",5.89193536161502e-33,-0.137281421295709,0.869,0.917,1.22275334559597e-28
"Dnajc10",6.7021930754798e-33,-0.222562589213492,0.241,0.317,1.39090612895432e-28
"Eif5",6.75076706786392e-33,-0.196501561274421,0.2,0.272,1.4009866895938e-28
"Ints3",7.68561392698391e-33,-0.202096420561755,0.182,0.251,1.59499545826697e-28
"Cacna1a",8.51897648467484e-33,0.202831547629555,0.847,0.854,1.76794318986457e-28
"Rpl19",9.03452978622252e-33,-0.143259628555058,0.263,0.348,1.87493596653476e-28
"Odf2",1.012732381753e-32,-0.228622436830877,0.234,0.31,2.10172351185199e-28
"Psmc6",1.14360431320046e-32,-0.21021753849349,0.19,0.259,2.37332203118491e-28
"Wwox",1.14500517023561e-32,-0.156462885924479,0.546,0.638,2.37622922978996e-28
"Sltm",1.21543400732703e-32,-0.17596987453296,0.5,0.592,2.52239019540579e-28
"Ywhab",1.22987831822326e-32,-0.226951549698879,0.24,0.316,2.55236647380873e-28
"Phf8",1.23048371867815e-32,-0.213772865058244,0.292,0.377,2.55362286137276e-28
"Adam9",1.26423525362589e-32,-0.225231727968773,0.231,0.306,2.6236674218498e-28
"Arih1",1.36951547848261e-32,-0.169277827668343,0.522,0.614,2.84215547249496e-28
"Arfgef1",1.4360320448533e-32,-0.179808249840975,0.454,0.547,2.98019730268405e-28
"Stag2",1.44261095842284e-32,-0.198597225575409,0.387,0.477,2.99385052201492e-28
"Phf20l1",1.47232690084163e-32,-0.169779172056048,0.616,0.702,3.05552001731664e-28
"Ndfip1",1.51965293707987e-32,-0.16351288200444,0.514,0.607,3.15373574032186e-28
"Chpt1",1.76269972483773e-32,-0.199487881999068,0.308,0.393,3.65813073895573e-28
"Ptcd3",1.8768738599478e-32,-0.245698038565985,0.242,0.317,3.89507632154968e-28
"Phf24",1.9869023233038e-32,0.493343589366465,0.36,0.314,4.12341839155238e-28
"Rbm5",2.32172584513093e-32,-0.132191656857063,0.721,0.792,4.81827764640023e-28
"Mt-co1",2.36429484922993e-32,-0.235991665555328,0.231,0.306,4.90662110060688e-28
"Baz2b",2.75229879596436e-32,-0.211024392767251,0.469,0.556,5.71184569126483e-28
"Sh3gl3",2.85472374323425e-32,-0.219661696703001,0.316,0.398,5.92440818433404e-28
"Smg7",2.92391573185768e-32,-0.191040596352158,0.32,0.406,6.06800231832425e-28
"Itgav",2.9679356924111e-32,-0.218598681460576,0.247,0.323,6.15935694246075e-28
"Atp6v0b",3.18000179358129e-32,-0.129147615655978,0.598,0.692,6.59945772221926e-28
"Cyfip2",3.26177866199989e-32,0.272615651564258,0.65,0.639,6.76916925724838e-28
"Msl2",3.32668209986654e-32,-0.209041841384782,0.38,0.469,6.90386336185302e-28
"Brd1",3.82874085231638e-32,-0.191640219565319,0.379,0.47,7.94578589081218e-28
"Scai",4.26322924713186e-32,-0.206423434710901,0.348,0.436,8.84747965657275e-28
"Acbd5",4.56726018540518e-32,-0.237472511104737,0.207,0.277,9.47843506277137e-28
"Ccdc47",4.75910588340893e-32,-0.17864131667711,0.336,0.424,9.87657243983856e-28
"Xpr1",5.14504126587551e-32,-0.193494098107947,0.5,0.594,1.06775041390715e-27
"Xrn2",5.4053427494874e-32,-0.174950665288504,0.314,0.4,1.12177078080112e-27
"Uso1",5.41263106339206e-32,-0.209528613076381,0.252,0.33,1.12328332458576e-27
"Sema4d",6.2961827053813e-32,-0.220187522537366,0.185,0.252,1.30664679684778e-27
"Map4k4",7.00477156216244e-32,-0.21135365120874,0.336,0.422,1.45370024229557e-27
"Pak5",7.13455811821228e-32,-0.200059198117406,0.571,0.64,1.48063484627259e-27
"Yme1l1",7.19736184441798e-32,-0.205969332105496,0.304,0.388,1.49366850357206e-27
"Tra2b",7.87420379332832e-32,-0.169383721325075,0.49,0.585,1.63413351322943e-27
"Hnrnpd",7.95954748455759e-32,-0.191585041301493,0.25,0.329,1.65184488947024e-27
"Pdcd4",8.46930507499315e-32,-0.221445288775626,0.197,0.266,1.75763488221333e-27
"Ddhd1",8.67108419238383e-32,-0.203862178896672,0.212,0.285,1.79951010244542e-27
"Ndufa13",9.30085195066251e-32,-0.171119782948803,0.252,0.332,1.93020580532099e-27
"Nbeal1",9.77680941331436e-32,-0.180582221914717,0.469,0.562,2.02898125754513e-27
"Osbpl1a",1.11739110941408e-31,-0.180138310276341,0.269,0.348,2.31892176936704e-27
"Brd7",1.14881358486611e-31,-0.18233884840652,0.26,0.339,2.38413283267265e-27
"Tcerg1",1.19974541816065e-31,-0.185263727388845,0.499,0.589,2.48983166630879e-27
"Tmem50a",1.23450589840185e-31,-0.180023783176703,0.218,0.293,2.56197009095335e-27
"Tpi1",1.39310812809015e-31,-0.189749178272294,0.193,0.261,2.8911172982255e-27
"U2surp",1.5151640937408e-31,-0.166740394223118,0.435,0.529,3.14442004374028e-27
"Epc2",1.57227866481611e-31,-0.196653772823391,0.332,0.417,3.26294991309286e-27
"Atg2b",1.62499087698694e-31,-0.210601949812944,0.184,0.251,3.372343567011e-27
"Negr1",1.64808628483701e-31,0.155920681255861,0.943,0.942,3.42027346692224e-27
"Hdac2",1.72699401792257e-31,-0.207365506874423,0.197,0.266,3.5840306853947e-27
"Psip1",1.79345356583505e-31,-0.189745142563678,0.526,0.617,3.72195418517748e-27
"Ntn1",1.8028822349783e-31,0.5172474170217,0.347,0.301,3.74152150225047e-27
"Med13",1.81835697255887e-31,-0.179023721545194,0.527,0.618,3.77363622515142e-27
"Epb41l2",1.99766747551246e-31,0.332124906422367,0.514,0.472,4.14575931193102e-27
"ST7",2.03129372876989e-31,-0.191068179914648,0.383,0.474,4.21554387531615e-27
"Eprs1",2.07421720542748e-31,-0.224374468492972,0.242,0.316,4.30462296642365e-27
"Tmx4",2.3133558631402e-31,-0.195354717427699,0.404,0.496,4.80090742277486e-27
"Usp37",2.33334839501308e-31,-0.22022355339518,0.196,0.264,4.84239792417064e-27
"Pitpna",2.45878412771155e-31,-0.188377099502285,0.237,0.313,5.10271470023978e-27
"Uhrf2",2.49977245405932e-31,-0.185880174827803,0.415,0.508,5.18777777390931e-27
"Aebp2",2.66212961941823e-31,-0.202073878832254,0.228,0.302,5.52471759917866e-27
"Cltc",2.89635018987067e-31,-0.177422590648555,0.459,0.552,6.01079554903859e-27
"Ergic2",3.26183595582184e-31,-0.211485212904757,0.227,0.3,6.76928815911706e-27
"Eif3a",3.2909442705263e-31,-0.19412140474341,0.272,0.353,6.82969664462323e-27
"Kmt2c",3.36399517139374e-31,-0.160651416267744,0.614,0.698,6.98129917919343e-27
"Kcnq3",3.50876679834601e-31,0.20683214852586,0.784,0.773,7.28174373660747e-27
"Sec62",3.65633097980035e-31,-0.195041233820093,0.341,0.43,7.58798368237968e-27
"Epb41l4a",4.14606348255187e-31,-0.237118284686225,0.222,0.293,8.6043255453399e-27
"Mdn1",4.83542052803929e-31,-0.232852261975337,0.261,0.336,1.00349482218399e-26
"Fhod3",5.01019056366423e-31,-0.227285739164716,0.29,0.368,1.03976484767724e-26
"Pak2",5.17922043630143e-31,-0.170882429325952,0.205,0.276,1.07484361714564e-26
"Lamp2",5.24201327527338e-31,-0.212499252661723,0.22,0.291,1.08787501501748e-26
"Scyl2",5.91478756750053e-31,-0.235380373175631,0.191,0.257,1.22749586388339e-26
"Ncam2",6.03810414239029e-31,-0.183018016976495,0.822,0.844,1.25308775267026e-26
"Rab27b",6.35722207772777e-31,0.617059017877447,0.35,0.31,1.31931429779084e-26
"Ythdc2",6.76006328200774e-31,-0.210635204610648,0.332,0.416,1.40291593291507e-26
"Dhx36",7.01116784574011e-31,-0.176404104622303,0.573,0.661,1.45502766302645e-26
"Rffl",8.31528200213721e-31,-0.184274186018544,0.247,0.323,1.72567047390353e-26
"Usp31",9.74625989200788e-31,-0.229722274720392,0.191,0.257,2.02264131538839e-26
"Ankrd26",1.07906939157607e-30,-0.218896934263136,0.224,0.296,2.23939270833782e-26
"Uty",1.12164483434631e-30,-0.193218928035817,0.489,0.578,2.3277495247189e-26
"Med14",1.18350636956553e-30,-0.191907396989594,0.323,0.406,2.45613076875934e-26
"Smap2",1.20190947251586e-30,-0.205007184281033,0.261,0.339,2.49432272831216e-26
"Arhgap18",1.34296451097201e-30,0.277745234795447,0.615,0.59,2.78705424962022e-26
"Fxr2",1.37555222849911e-30,-0.211353159558539,0.199,0.267,2.8546835398042e-26
"Arid2",1.48506218940521e-30,-0.17337446328883,0.389,0.481,3.08194956167264e-26
"Rnf115",1.51242838332949e-30,-0.227177788027577,0.201,0.269,3.13874262392368e-26
"Specc1",1.57240177173471e-30,-0.176726215611417,0.61,0.689,3.26320539688105e-26
"Agps",1.71016806990783e-30,-0.160646970777597,0.31,0.394,3.54911179547971e-26
"Ppp1r16b",1.74027541714953e-30,-0.275145294733488,0.362,0.438,3.61159357321041e-26
"Fbxo28",1.75794966167885e-30,-0.192558088960861,0.223,0.295,3.64827293288211e-26
"Nrxn2",1.76895546740394e-30,-0.2086583923182,0.205,0.272,3.67111328150341e-26
"G3bp2",1.95519703039198e-30,-0.251233876767679,0.226,0.297,4.05762039717249e-26
"Ranbp2",1.99445315513163e-30,-0.175096481352283,0.521,0.614,4.13908863284467e-26
"Mier1",2.22659461002107e-30,-0.176943942475377,0.369,0.455,4.62085179417672e-26
"Prpf39",2.29630902408977e-30,-0.171334245010976,0.429,0.52,4.76553011769351e-26
"Gria4",2.3000778986287e-30,-0.105686074184827,0.895,0.925,4.77335166302414e-26
"Pcgf5",2.36343819640928e-30,-0.196125534018021,0.216,0.286,4.90484328900818e-26
"Pkn2",2.9313916587036e-30,-0.183030231083174,0.359,0.446,6.08351710930759e-26
"Fndc3b",3.07256938431306e-30,-0.241175114718822,0.248,0.32,6.37650324326489e-26
"Fcho2",3.4878722973156e-30,-0.179231732030215,0.354,0.443,7.23838137861906e-26
"Nin",3.62182605133814e-30,0.295844890617834,0.571,0.548,7.51637560434204e-26
"Naa35",3.78610205086152e-30,-0.215352285639612,0.194,0.26,7.85729758615291e-26
"Snx13",4.04009851570661e-30,-0.194499191394473,0.351,0.434,8.38441644964592e-26
"Tcf25",4.08620772056163e-30,-0.143464419507936,0.517,0.614,8.48010688248156e-26
"Zdhhc21",5.34756920052753e-30,-0.224435213970533,0.285,0.363,1.10978103618548e-25
"Mff",7.0761254152252e-30,-0.176314031788469,0.403,0.491,1.46850830742168e-25
"LOC120102351",7.11123491653645e-30,-0.214033582094943,0.217,0.286,1.47579458222881e-25
"Tmem87b",7.67459908216076e-30,-0.190978626285317,0.202,0.271,1.59270954752082e-25
"Kif3a",8.00224224701453e-30,-0.19863197947362,0.247,0.322,1.66070533352293e-25
"Synrg",8.40421447883828e-30,-0.189518037300651,0.241,0.316,1.74412663079331e-25
"Stam2",8.6494007582543e-30,-0.226810328087498,0.185,0.25,1.79501013936052e-25
"Klhl2",8.74942626366903e-30,0.314510551048736,0.57,0.549,1.81576843249923e-25
"Nyap2",9.36410905684363e-30,-0.202604283638168,0.51,0.595,1.94333355256676e-25
"Pcca",9.46277785190157e-30,-0.1944669102912,0.436,0.526,1.96381028760513e-25
"Wdr26",9.63025207362368e-30,-0.194087230105687,0.375,0.46,1.99856621283912e-25
"Riok3",9.8204712040272e-30,-0.182778717458979,0.297,0.378,2.03804238897177e-25
"Tmem245",1.28212214275954e-29,-0.206869030153698,0.265,0.342,2.66078808286886e-25
"Sez6",1.46155461380861e-29,0.310639090693336,0.574,0.551,3.03316429003701e-25
"Igf1r",1.64474319840755e-29,-0.17160593057409,0.381,0.467,3.41333555965519e-25
"Raf1",1.68438876973925e-29,-0.178244081185179,0.284,0.364,3.49561201383987e-25
"Dcaf10",1.78611607237301e-29,-0.199619820111195,0.193,0.26,3.7067266849957e-25
"Slk",1.96975309909069e-29,-0.216699759295725,0.231,0.301,4.08782860654291e-25
"Cyrib",2.5759605839907e-29,-0.158116790437416,0.529,0.619,5.3458909999559e-25
"Spata7",2.59676423893972e-29,-0.187375549498106,0.239,0.313,5.38906482507161e-25
"Vdac1",3.02224841846941e-29,-0.208702255633591,0.188,0.253,6.27207214284958e-25
"Kdm6a",3.04879148749749e-29,-0.160328794589794,0.511,0.601,6.32715697400354e-25
"Chst15",3.10246220854671e-29,0.470968471199904,0.36,0.317,6.43853982139699e-25
"Cops2",3.24267058941597e-29,-0.169134075286401,0.228,0.3,6.72951427421496e-25
"Pitpnm2",3.25554875079876e-29,0.44868005152922,0.41,0.376,6.75624032253266e-25
"Eif3j",3.30079671358373e-29,-0.170274601954805,0.208,0.277,6.85014341970032e-25
"Nptn",3.33892318104812e-29,0.157597871662379,0.861,0.865,6.92926727762917e-25
"Pde1a",3.64994885836987e-29,0.540451388697862,0.415,0.382,7.57473886577498e-25
"Nup58",3.96345733880547e-29,-0.185649691168045,0.285,0.363,8.22536301522299e-25
"Srrm1",4.08650885519237e-29,-0.171466181781446,0.454,0.542,8.48073182718073e-25
"Taf2",4.46824502630743e-29,-0.191100612667353,0.238,0.31,9.27294890309581e-25
"Thoc1",4.61240890025673e-29,-0.195921292044683,0.212,0.281,9.57213219070279e-25
"Atp6v1e1",4.84208441850599e-29,-0.171669457811968,0.259,0.335,1.00487777937255e-24
"Psap",4.93901193434104e-29,-0.11739015132308,0.31,0.397,1.0249931467338e-24
"Zfp106",5.31327873264754e-29,-0.181052504823068,0.299,0.378,1.10266473538634e-24
"Naaladl2",6.25977475332091e-29,-0.176892871260179,0.52,0.604,1.29909105455669e-24
"Hipk3",6.68398951134714e-29,-0.223859400636077,0.215,0.283,1.38712834328987e-24
"Zfp385d",6.7685426098706e-29,-0.144739544262674,0.625,0.714,1.40467564782645e-24
"Got1",7.69176910662709e-29,-0.168640754766647,0.268,0.345,1.59627284269832e-24
"Sucla2",9.45521959897745e-29,-0.188976461972526,0.212,0.28,1.96224172337579e-24
"Wdr36",1.00360482432356e-28,-0.144521811824674,0.29,0.37,2.08278109191869e-24
"Top2b",1.13485687875903e-28,-0.182564728042635,0.342,0.428,2.35516848048862e-24
"Lnpep",1.17904432014984e-28,-0.157107778096626,0.3,0.382,2.44687067760696e-24
"Pdxdc1",1.33986998972773e-28,-0.173286374169831,0.3,0.379,2.78063218968195e-24
"Wdfy1",1.36036482177737e-28,-0.205164397156552,0.225,0.295,2.82316511463457e-24
"Ecpas",1.37263952309324e-28,-0.144982828913047,0.675,0.755,2.84863880227541e-24
"Gmps",1.4712392794592e-28,-0.20087956747198,0.218,0.287,3.05326287666168e-24
"Ak5",1.53044210121487e-28,0.378680957879529,0.522,0.502,3.17612649265121e-24
"Exoc1",1.714011092841e-28,-0.188152187317393,0.213,0.28,3.55708722097293e-24
"Trappc10",1.84378157873315e-28,-0.21764228243224,0.19,0.255,3.82639991034491e-24
"Elovl6",1.87012201236644e-28,-0.181213034572306,0.277,0.352,3.88106421226407e-24
"Phaf1",2.05795684250154e-28,-0.196157064737414,0.191,0.256,4.27087783524344e-24
"Rab2a",2.08871827717174e-28,-0.132583017573512,0.374,0.463,4.33471704061452e-24
"Ranbp17",2.39029393440855e-28,-0.165216558674374,0.383,0.469,4.96057700207807e-24
"Zfp91",2.55627117335332e-28,-0.162410264540269,0.25,0.324,5.30502956606014e-24
"Arhgef11",2.56750919184898e-28,-0.169727959877562,0.371,0.457,5.32835182584418e-24
"Cbx3",2.83656127724697e-28,-0.16827938372449,0.351,0.438,5.88671561867063e-24
"Fgf12",2.89416763395304e-28,-0.150925075576799,0.948,0.963,6.00626609074275e-24
"Ncor2",2.93041242112408e-28,-0.173569079871061,0.276,0.353,6.08148489755881e-24
"Picalm",3.29579154601034e-28,-0.163767953078691,0.616,0.695,6.83975619543526e-24
"Nf1",3.48162170364319e-28,-0.125969182003073,0.761,0.827,7.2254095215707e-24
"Mt-co3",3.61875401116678e-28,-0.204342401855256,0.245,0.316,7.51000019937442e-24
"Pam",3.6207792903084e-28,-0.183319687452586,0.62,0.698,7.51420326117702e-24
"Rmdn1",3.71061379811263e-28,-0.148158897472139,0.333,0.415,7.70063681522313e-24
"Pde1b",3.76382082171956e-28,0.389083073048326,0.42,0.381,7.8110573513146e-24
"Phc3",3.99606147807228e-28,-0.173577589460955,0.496,0.584,8.2930263854434e-24
"Hmgcll1",4.44502544600294e-28,-0.194612266896674,0.401,0.485,9.22476130808989e-24
