"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gucy1a1",7.21582346118992e-11,-0.232561008783949,0.457,0.477,1.49749984290074e-06
"Ssbp2",7.53902961627933e-11,-0.144883153302517,0.838,0.81,1.56457481626645e-06
"Camk1d",9.03240977479879e-11,-0.156261372891486,0.658,0.652,1.87449600056399e-06
"Asic2",1.17605738763252e-10,0.108030415490652,0.815,0.758,2.44067189655377e-06
"Greb1l",1.64861289478099e-10,0.128228116565825,0.587,0.52,3.42136634053899e-06
"Tnik",2.34122216260368e-10,-0.120074118042449,0.854,0.831,4.85873835405142e-06
"Pigw",2.72650537363315e-10,-0.38690640016667,0.285,0.305,5.65831660190088e-06
"Actb",3.26188827510618e-10,-0.431309320842998,0.331,0.341,6.76939673732785e-06
"LOC100360856",1.09016602724715e-09,0.162920620607803,0.282,0.238,2.26242155634601e-05
"Utrn",1.15121022837137e-09,-0.148586468192401,0.59,0.593,2.38910658693911e-05
"Ldlrad4",1.76072323929661e-09,-0.230775966784065,0.553,0.553,3.65402893851225e-05
"Slmap",1.87067559922799e-09,-0.198008948459151,0.635,0.617,3.88221307107785e-05
"Epha7",4.20804255629592e-09,-0.191143158716118,0.514,0.528,8.73295071708092e-05
"Rasgrp1",4.73450265911733e-09,-0.278405505581149,0.396,0.406,9.8255133684662e-05
"Gabra4",6.89956845593628e-09,-0.134454471221706,0.746,0.738,0.000143186744166046
"Frmd4b",7.23620406229297e-09,-0.356449253363406,0.363,0.37,0.000150172942904766
"Snca",9.45361517965428e-09,-0.234324321652583,0.513,0.508,0.000196190875823365
"Ivns1abp",1.30507490248191e-08,-0.364912106174615,0.343,0.354,0.000270842194512071
"Gpm6a",1.6886537524142e-08,-0.127044401978954,0.816,0.775,0.00035044631323852
"Fbxo8",1.69426720281568e-08,-0.330151421757879,0.362,0.367,0.000351611272600337
"Mpped2",1.70453561920189e-08,-0.165718489168363,0.547,0.549,0.000353742277052968
"Lrrtm4",2.31053306423739e-08,0.11084397778769,0.926,0.903,0.000479504926821185
"Etl4",2.57738325434098e-08,-0.275496922314115,0.767,0.75,0.000534884346773383
"Tlk1",2.94435953755194e-08,-0.197717183221565,0.601,0.583,0.000611042934828153
"Plcl2",3.39209538302322e-08,-0.169817097479488,0.672,0.641,0.000703961554838808
"Lrba",5.97528801027233e-08,-0.131269321894032,0.82,0.794,0.00124005152077182
"Tln2",8.57060051148141e-08,-0.140358623979775,0.747,0.725,0.00177865672414774
"Mpp7",9.57007442820417e-08,-0.164047550050181,0.587,0.586,0.00198607754608521
"Adcy5",1.29420702273145e-07,-0.114826526109417,0.72,0.723,0.00268586783427457
"Kcnh1",1.81121728413523e-07,-0.25077442792753,0.449,0.444,0.00375881922976585
"Dlg1",3.34302304975906e-07,-0.162928908184683,0.827,0.8,0.00693777573516497
"Clvs1",4.83000563240935e-07,-0.275824132996536,0.497,0.487,0.0100237106889391
"Stox2",4.94522103457753e-07,-0.133458575028226,0.755,0.734,0.0102628172130587
"Rbms1",7.31212462831264e-07,-0.281718659383405,0.396,0.399,0.0151748522411372
"Zfp385d",1.26873066688476e-06,-0.170826998349663,0.658,0.647,0.0263299675298594
"Dpp10",1.70171927112201e-06,-0.690687053361115,0.727,0.679,0.035315780033595
